scraping_round,region,name,price,number_of_ratings,average_rating
18,Napa Valley,IX Estate Red 2014,647.41,127,4.6
18,Napa Valley,Few and Far Between Cabernet Sauvignon 2014,668.25,45,4.8
18,Napa Valley,Melbury 2012,668.25,93,4.7
18,Napa Valley,Quella 2014,698.01,69,4.7
18,Napa Valley,Melbury 2010,742.66,69,4.6
18,Napa Valley,Melbury 2013,742.66,62,4.7
18,Napa Valley,IX Estate Red 2016,745.0,92,4.8
18,Napa Valley,Quella 2013,772.43,106,4.7
18,Napa Valley,St. Eden 2013,802.19,66,4.8
18,Napa Valley,Kayli Morgan Vineyard Cabernet Sauvignon 2016,802.19,47,4.8
18,Napa Valley,Ark Vineyard Cabernet Sauvignon 2016,846.84,86,4.8
18,Napa Valley,Lotus Vineyard Cabernet Sauvignon 2007,1480.86,42,4.7
18,Napa Valley,Red 2014,389.09,133,4.7
18,Napa Valley,Cabernet Sauvignon 2011,146.98,56,4.5
18,Napa Valley,Pinot Noir 2013,29.95,754,4.0
18,Napa Valley,Californio (Hyde Vineyard) Syrah 2014,92.95,44,4.5
18,Napa Valley,Oakville Cabernet Sauvignon 2015,319.91,244,4.4
18,Napa Valley,Onda Cabernet Sauvignon 2012,207.51,100,4.4
18,Napa Valley,Single Vineyard Bancroft Ranch Cabernet Sauvignon 2009,242.1,34,3.9
18,Napa Valley,Paramour 2013,88.22,171,4.4
18,Napa Valley,Cabernet Sauvignon 2015,53.5,174,4.3
18,Napa Valley,Cabernet Franc 2010,105.0,45,4.3
18,Napa Valley,Pinot Noir Carneros 2018,37.5,96,3.8
18,Napa Valley,El Coco 2018,68.31,123,4.5
18,Napa Valley,Napanook 2014,69.17,740,4.2
18,Napa Valley,Stags Leap District Solo Cabernet Sauvignon 2012,98.5,523,4.3
18,Napa Valley,Maya 2014,449.0,88,4.5
18,Napa Valley,Cabernet Sauvignon Howell Mountain 2006,129.0,67,4.6
18,Napa Valley,Cabernet Sauvignon 2010,64.85,41,4.5
18,Napa Valley,Insignia 1997,495.0,835,4.7
18,Napa Valley,Cabernet Sauvignon 1998,215.0,72,4.3
18,Napa Valley,Cabernet Sauvignon 2004,305.8,76,4.3
18,Napa Valley,Mythicus 2012,216.16,41,4.7
18,Napa Valley,Dominus (Christian Moueix) 2013,595.0,756,4.7
18,Napa Valley,Private Reserve Cabernet Sauvignon 2013,199.49,940,4.4
18,Napa Valley,Red 2019,21.36,686,4.1
18,Napa Valley,Hillside Select Cabernet Sauvignon 2003,298.0,389,4.6
18,Napa Valley,Cabernet Sauvignon Napa Valley 2014,69.22,1126,4.2
18,Napa Valley,Cabernet Sauvignon 2016,71.5,3559,4.4
18,Napa Valley,Cabernet Sauvignon 2001,195.0,108,4.3
18,Napa Valley,Opus One 2015,289.0,3880,4.7
18,Napa Valley,Ulysses 2013,160.0,301,4.4
18,Napa Valley,Opus One 2013,329.0,6306,4.6
18,Napa Valley,Hypothesis Cabernet Sauvignon 2018,66.03,62,4.3
18,Napa Valley,Private Reserve Cabernet Sauvignon 2013,199.49,940,4.4
18,Napa Valley,Melanson Vineyard Cabernet Sauvignon 2011,138.34,41,4.6
18,Napa Valley,Cabernet Sauvignon 2015,89.95,1179,4.2
18,Napa Valley,Thorn Merlot 2017,56.81,154,4.1
18,Napa Valley,Estate Cabernet Sauvignon 2017,49.5,1038,4.2
18,Napa Valley,Cabernet Sauvignon 2015,132.2,280,4.4
18,Napa Valley,Cabernet Sauvignon 2016,90.69,170,4.5
18,Napa Valley,Malbec 2013,97.4,67,4.2
18,Napa Valley,Oakville Cabernet Sauvignon 2017,58.42,156,4.3
18,Napa Valley,Cabernet Sauvignon 2018,35.06,177,4.1
18,Napa Valley,Melbury 2014,497.18,47,4.8
18,Napa Valley,Napa Valley Cabernet Sauvignon 2018,66.0,204,4.4
18,Napa Valley,Cabernet Sauvignon  2017,111.2,794,4.3
18,Napa Valley,Merlot 2018,55.0,996,4.4
18,Napa Valley,Reserve Selection Merlot 2018,26.99,115,4.1
18,Napa Valley,One Point Five Cabernet Sauvignon 2017,114.5,980,4.5
18,Napa Valley,Opus One 2015,289.0,3880,4.7
18,Napa Valley,Oakville Hillside Vineyard Cabernet Sauvignon 2015,127.97,33,4.3
18,Napa Valley,Pinot Noir Los Carneros 2009,47.6,33,4.1
18,Napa Valley,Zinfandel Old Vine 2014,65.5,733,4.1
18,Napa Valley,19 Block Mountain Cuvée 2015,39.99,168,4.2
18,Napa Valley,Cabernet Sauvignon 1999,302.5,66,4.3
18,Napa Valley,Cabernet Sauvignon 2012,5125.0,224,4.8
18,Napa Valley,Cabernet Sauvignon 2008,719.85,130,4.6
18,Napa Valley,Few and Far Between Cabernet Sauvignon 2012,798.0,30,4.8
18,Napa Valley,Cabernet Sauvignon  2016,45.41,2501,4.3
18,Napa Valley,Cabernet Sauvignon 2004,58.8,41,4.1
18,Napa Valley,Reserve Cabernet Sauvignon 2017,65.25,133,4.1
18,Napa Valley,One Point Five Cabernet Sauvignon 2013,119.95,1617,4.5
18,Napa Valley,Onda Cabernet Sauvignon 2015,172.92,91,4.7
18,Napa Valley,Disciples 2017,57.4,610,4.2
18,Napa Valley,Cabernet Sauvignon 2007,4560.0,149,4.8
18,Napa Valley,Golden Hill Cabernet Sauvignon 2014,255.07,26,4.8
18,Napa Valley,Asuka Cabernet Franc 2018,151.31,62,4.4
18,Napa Valley,Dominus (Christian Moueix) 2007,299.0,894,4.5
18,Napa Valley,Cabernet Sauvignon 2013,77.81,347,4.3
18,Napa Valley,TD9 2016,75.5,1365,4.3
18,Napa Valley,Napa Valley Cabernet Sauvignon 2016,54.52,248,4.2
18,Napa Valley,ARTEMIS Cabernet Sauvignon 2017,65.97,6506,4.5
18,Napa Valley,Rutherford 2015,150.88,1426,4.6
18,Napa Valley,Cabernet Sauvignon RBS Beckstoffer To Kalon Vineyard 2018,371.79,52,4.6
18,Napa Valley,Asuka Cabernet Franc 2018,151.31,62,4.4
18,Napa Valley,Merlot 2013,69.7,340,4.1
18,Napa Valley,Harlan Estate Red 2014,994.35,365,4.7
18,Napa Valley,The Maiden 2013,344.13,149,4.6
18,Napa Valley,Mica Cabernet Sauvignon 2018,89.71,33,4.8
18,Napa Valley,Cabernet Sauvignon 2013,77.81,347,4.3
18,Napa Valley,Rutherford 2015,150.88,1426,4.6
18,Napa Valley,ARTEMIS Cabernet Sauvignon 2017,65.97,6506,4.5
18,Napa Valley,Cabernet Sauvignon RBS Beckstoffer To Kalon Vineyard 2018,371.79,52,4.6
18,Napa Valley,Harlan Estate Red 2016,1380.0,131,4.8
18,Napa Valley,Napa Valley Merlot 2015,118.8,2630,4.2
18,Napa Valley,1882 Cabernet Sauvignon 2016,64.35,126,4.2
18,Napa Valley,Limited Release Syrah 2016,64.5,29,4.1
18,Napa Valley,Cabernet Sauvignon 2015,72.0,633,4.3
18,Napa Valley,Cabernet Sauvignon 2016,49.55,1912,4.3
18,Napa Valley,Cabernet Sauvignon 2014,139.0,587,4.5
18,Napa Valley,Estate Cabernet Sauvignon 2017,246.43,33,4.7
18,Napa Valley,Ark Vineyard Cabernet Sauvignon 2014,750.0,230,4.7
18,Napa Valley,Kayli Morgan Vineyard Cabernet Sauvignon 2013,583.64,221,4.8
18,Napa Valley,Cabernet Sauvignon 2017,47.26,350,4.3
18,Napa Valley,St. Eden 2014,497.18,54,4.8
18,Napa Valley,Dominus (Christian Moueix) 2014,219.0,767,4.6
18,Napa Valley,Rutherford 2017,190.0,546,4.6
18,Napa Valley,Generations Cabernet Sauvignon 2016,99.0,225,4.3
18,Napa Valley,Reserve Selection Cabernet Sauvignon 2018,44.99,966,4.1
18,Napa Valley,Altagracia Cabernet Sauvignon 2014,151.5,227,4.4
18,Napa Valley,Cabernet Sauvignon Annum 2014,266.8,62,4.5
18,Napa Valley,Napa Valley Cabernet Sauvignon 2016,44.7,3780,4.4
18,Napa Valley,Pinot Noir 2019,11.95,7670,4.0
18,Napa Valley,FAY Cabernet Sauvignon 2011,129.7,642,4.4
18,Napa Valley,Gaston Cabernet Sauvignon 2017,190.22,26,4.5
18,Napa Valley,The Gratitude 2015,216.16,35,4.6
18,Napa Valley,Diamond Collection Claret 2019,14.8,46,3.9
18,Napa Valley,Cabernet Sauvignon 2016,54.85,517,4.3
18,Napa Valley,Mount Veeder Cabernet Sauvignon 2007,302.63,143,4.7
18,Napa Valley,Martha's Vineyard Cabernet Sauvignon 1974,1988.71,36,4.6
18,Napa Valley,Cabernet Sauvignon 2010,146.98,79,4.5
18,Napa Valley,Rosso di Napa 2019,18.14,74,3.6
18,Napa Valley,Gravelly Meadow Cabernet Sauvignon 2016,294.5,88,4.6
18,Napa Valley,Merlot 2017,17.5,263,3.6
18,Napa Valley,Altagracia Cabernet Sauvignon 2013,103.76,317,4.4
18,Napa Valley,Hillside Select Cabernet Sauvignon 2012,354.51,563,4.7
18,Napa Valley,Edizione Pennino Zinfandel 2015,66.0,271,4.2
18,Napa Valley,Onda Cabernet Sauvignon 2013,207.51,132,4.4
18,Napa Valley,Rutherford Cabernet Sauvignon 2016,66.95,815,4.2
18,Napa Valley,HANDS OF TIME Red 2018,32.1,567,4.1
18,Napa Valley,Estate Cabernet Sauvignon 2016,138.34,540,4.6
18,Napa Valley,Cabernet Sauvignon 2015,49.0,265,3.9
18,Napa Valley,HANDS OF TIME Red 2014,35.5,2581,4.1
18,Napa Valley,Hillside Select Cabernet Sauvignon 1999,310.0,157,4.6
18,Napa Valley,Cabernet Sauvignon 2014,345.0,140,4.7
18,Napa Valley,Vecina 2014,497.18,77,4.7
18,Napa Valley,Napa Valley Cabernet Sauvignon 2016,132.0,615,4.5
18,Napa Valley,Napa Valley Cabernet Sauvignon 2017,71.02,1510,4.3
18,Napa Valley,Insignia 2016,249.9,941,4.7
18,Napa Valley,Merlot 2016,62.76,76,4.1
18,Napa Valley,Contrarian 2013,88.22,148,4.4
18,Napa Valley,Cabernet Sauvignon 2015,734.95,209,4.8
18,Napa Valley,Cabernet Sauvignon 2013,832.75,220,4.7
18,Napa Valley,Volcanic Hill Cabernet Sauvignon 2016,245.0,81,4.6
18,Napa Valley,Cabernet Sauvignon 2014,59.8,1274,4.2
18,Napa Valley,The Lion Mount Veeder Estate Cabernet Sauvignon 2013,199.0,71,4.6
18,Napa Valley,Spring Mountain District Cabernet Sauvignon 2012,259.4,44,4.6
18,Napa Valley,The Pact Cabernet Sauvignon 2018,139.63,126,4.6
18,Napa Valley,Cabernet Sauvignon 2017,66.02,89,4.1
18,Napa Valley,Napa Valley Merlot 2018,65.95,568,4.3
18,Napa Valley,Insignia 2018,259.11,54,4.5
18,Napa Valley,Hillside Select Cabernet Sauvignon 2013,550.0,483,4.7
18,Napa Valley,Pauline's Cuvée 2011,29.9,363,4.0
18,Napa Valley,Dominus (Christian Moueix) 2017,260.0,159,4.6
18,Napa Valley,Cabernet Sauvignon 2014,97.21,457,4.4
18,Napa Valley,Dominus (Christian Moueix) 2015,595.0,625,4.6
18,Napa Valley,Palermo Cabernet Sauvignon 2018,55.12,1112,4.3
18,Napa Valley,Cabernet Sauvignon 2019,90.86,868,4.5
18,Napa Valley,Cabernet Sauvignon 2015,86.47,129,4.4
18,Napa Valley,Dominus (Christian Moueix) 2017,260.0,159,4.6
18,Napa Valley,Cabernet Sauvignon 2012,146.98,62,4.6
18,Napa Valley,Red 2013,778.18,98,4.5
18,Napa Valley,Cabernet Sauvignon 2012,112.41,60,4.6
18,Napa Valley,Cabernet Sauvignon 2014,146.98,57,4.5
18,Napa Valley,Merlot 2012,105.0,50,4.3
18,Napa Valley,Arise 2012,65.7,569,4.2
18,Napa Valley,Cabernet Sauvignon 2012,153.5,31,4.4
18,Napa Valley,Cabernet Sauvignon 2015,69.16,71,4.3
18,Napa Valley,Contrarian 2012,145.0,106,4.3
18,Napa Valley,Northern Gale Cabernet Sauvignon 2015,60.52,50,4.4
18,Napa Valley,Cabernet Sauvignon Bartolucci Vineyard 2013,99.5,221,4.4
18,Napa Valley,Maya 1994,466.91,31,4.5
18,Napa Valley,Insignia 1985,276.68,43,4.4
18,Napa Valley,Cabernet Sauvignon Proprietor Grown 2016,734.96,33,4.5
18,Napa Valley,Ark Vineyard Cabernet Sauvignon 2012,798.0,287,4.8
18,Napa Valley,Madrona Ranch Cabernet Sauvignon 2001,1135.0,61,4.6
18,Napa Valley,Belle Cousine (Hyde Vineyard) 2014,92.95,142,4.3
18,Napa Valley,Gott Cabernet Sauvignon 2014,59.9,481,4.0
18,Napa Valley,Red Rock Terrace Cabernet Sauvignon 2007,156.6,58,4.6
18,Napa Valley,Volcanic Hill Cabernet Sauvignon 2007,235.95,75,4.4
18,Napa Valley,Trilogy 1997,82.14,44,4.4
18,Napa Valley,Native Son Red 2016,25.95,512,3.9
18,Napa Valley,Cabernet Sauvignon 2015,31.59,1386,4.0
18,Napa Valley,Cabernet Sauvignon 2013,119.7,381,4.3
18,Napa Valley,Pinot Noir Mitsuko's Vineyard 2018,41.26,96,3.8
18,Napa Valley,Maya 2015,449.0,49,4.7
18,Napa Valley,Cabernet Sauvignon 2013,79.9,1323,4.2
18,Napa Valley,Yountville Old Vine Cabernet Sauvignon 2012,146.98,191,4.6
18,Napa Valley,Trilogy 2014,60.53,667,4.4
18,Napa Valley,Pinot Noir Carneros 2017,34.88,618,4.0
18,Napa Valley,Merlot 2017,46.68,113,4.1
18,Napa Valley,Rubicon 2013,189.0,609,4.5
18,Napa Valley,Cabernet Sauvignon Unfiltered 2016,59.9,641,4.2
18,Napa Valley,CrossBarn Cabernet Sauvignon 2017,48.95,494,4.3
18,Napa Valley,Reserve Cabernet Sauvignon 2014,163.9,139,4.3
18,Napa Valley,Proprietary Red 2016,304.5,337,4.7
18,Napa Valley,Petite Sirah 2018,35.05,61,4.2
18,Napa Valley,Harlan Estate Red 2012,1015.97,394,4.7
18,Napa Valley,Paramour 2012,145.0,126,4.4
18,Napa Valley,Helms Vineyard Cabernet Sauvignon 2014,341.53,28,4.5
18,Napa Valley,Promontory 2014,1029.2,118,4.8
18,Napa Valley,IX Estate Red 2017,505.82,30,4.7
18,Napa Valley,Ulysses 2015,199.0,178,4.3
18,Napa Valley,Cabernet Sauvignon 2015,40.03,870,4.2
18,Napa Valley,Cabernet Sauvignon RBS Beckstoffer To Kalon Vineyard 2017,337.21,70,4.7
18,Napa Valley,Pluribus 2014,497.18,49,4.7
18,Napa Valley,Relentless 2017,90.06,71,4.3
18,Napa Valley,TD9 2018,63.31,180,4.3
18,Napa Valley,Cabernet Sauvignon 2018,36.76,1878,4.1
18,Napa Valley,Cabernet Sauvignon 2018,56.91,142,4.2
18,Napa Valley,Cabernet Sauvignon 2018,71.37,898,4.3
18,Napa Valley,Cabernet Sauvignon 2017,129.69,52,4.6
18,Napa Valley,Cabernet Sauvignon 2017,32.99,1165,4.0
18,Napa Valley,Ulysses 2016,198.4,124,4.3
18,Napa Valley,Hillside Select Cabernet Sauvignon 2016,327.0,179,4.7
18,Napa Valley,Reserve Cabernet Sauvignon 2018,24.95,210,4.2
18,Napa Valley,Cabernet Sauvignon 2015,699.9,121,4.7
18,Napa Valley,Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon 2015,349.0,107,4.7
18,Napa Valley,Cabernet Sauvignon Pedregal Vineyard 2014,199.0,67,4.4
18,Napa Valley,Opus One 2018,329.0,61,4.7
18,Napa Valley,Mount Veeder Estate Cabernet Sauvignon 2005,60.52,41,4.0
18,Napa Valley,Red 2009,345.85,149,4.6
18,Napa Valley,Red 2012,389.09,202,4.6
18,Napa Valley,Bridge Cabernet Sauvignon 2014,86.46,45,4.6
18,Napa Valley,Cabernet Sauvignon 2013,146.98,46,4.6
18,Napa Valley,Lazy Susan Ranch Cabernet Sauvignon 2012,125.37,36,4.7
18,Napa Valley,Mt George Vineyard Merlot 2011,53.55,423,4.0
18,Napa Valley,Moose Valley Vineyard Cabernet Sauvignon 2012,121.04,61,4.5
18,Napa Valley,Merlot 2009,90.0,108,4.4
18,Napa Valley,Cambium 2015,129.73,64,4.7
18,Napa Valley,Illustration 2012,145.0,135,4.3
18,Napa Valley,Trilogy 2004,56.2,25,4.2
18,Napa Valley,Gravelly Meadow Cabernet Sauvignon 2008,259.95,56,4.6
18,Napa Valley,Cyrus Ryan Vineyard Cabernet Sauvignon 2015,64.85,52,4.6
18,Napa Valley,Tanbark Hill Cabernet Sauvignon 2015,54.5,72,4.0
18,Napa Valley,Special Selection Cabernet Sauvignon 1995,279.8,216,4.6
18,Napa Valley,Cabernet Sauvignon 2005,149.0,243,4.1
18,Napa Valley,Zinfandel 2018,43.65,578,4.5
18,Napa Valley,Coach Insignia Cabernet Sauvignon 2013,86.46,213,4.5
18,Napa Valley,Pinot Noir Carneros 2016,29.95,514,4.0
18,Napa Valley,Reserve Cabernet Sauvignon 1997,150.89,174,4.4
18,Napa Valley,Napa Valley Red 2019,32.4,39,4.2
18,Napa Valley,Merlot 2013,50.85,1213,3.9
18,Napa Valley,Dominus (Christian Moueix) 2003,171.68,480,4.5
18,Napa Valley,Cabernet Sauvignon Proprietor Grown 2011,324.25,89,4.8
18,Napa Valley,Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon 2016,425.0,52,4.8
18,Napa Valley,Red Rock Terrace Cabernet Sauvignon 2016,260.0,55,4.6
18,Napa Valley,Reserve Cabernet Sauvignon 2016,163.9,37,4.3
18,Napa Valley,Zinfandel Old Vine 2016,28.53,887,4.0
18,Napa Valley,Estate Pinot Noir 2017,35.5,230,4.2
18,Napa Valley,Cabernet Sauvignon Benchland Select 2016,139.0,149,4.6
18,Napa Valley,Merlot 2014,79.0,210,3.9
18,Napa Valley,Hillside Select Cabernet Sauvignon 2009,329.0,514,4.6
18,Napa Valley,One Point Five Cabernet Sauvignon 2016,114.5,1590,4.5
18,Napa Valley,Onda Cabernet Sauvignon 2011,207.51,74,4.6
18,Napa Valley,Napanook 2013,82.28,653,4.2
18,Napa Valley,Altagracia Cabernet Sauvignon 2016,162.9,146,4.5
18,Napa Valley,Profile 2015,146.99,48,4.4
18,Napa Valley,Ai Cabernet Sauvignon 2018,281.01,52,4.6
18,Napa Valley,Pinot Noir 2012,25.9,693,3.8
18,Napa Valley,Zinfandel Old Vine 2017,30.8,401,4.0
18,Napa Valley,Red Rock Terrace Cabernet Sauvignon 2014,266.9,83,4.6
18,Napa Valley,Cabernet Sauvignon 2016,70.71,288,4.2
18,Napa Valley,Cabernet Sauvignon 2017,78.77,696,4.4
18,Napa Valley,Pinot Noir Estate Grown 2018,52.9,35,4.2
18,Napa Valley,Cabernet Sauvignon (Estate Grown) 2017,49.47,939,4.2
18,Napa Valley,Merlot 2014,37.0,594,3.9
18,Napa Valley,Cabernet Sauvignon 2016,45.8,1006,4.0
18,Napa Valley,Volcanic Hill Cabernet Sauvignon 2014,266.9,115,4.6
18,Napa Valley,Cabernet Sauvignon 2018,29.99,1722,4.1
18,Napa Valley,Scout's Honor Red 2018,44.3,707,4.3
18,Napa Valley,Cabernet Sauvignon Benchland Select 2017,112.41,69,4.7
18,Napa Valley,Dominus (Christian Moueix) 2012,279.0,1092,4.6
18,Napa Valley,Red 2011,389.09,122,4.5
18,Napa Valley,Red 2006,389.09,155,4.6
18,Napa Valley,Cabernet Franc 2013,105.0,79,4.4
18,Napa Valley,Cabernet Sauvignon 2004,151.31,27,4.5
18,Napa Valley,Vin Perdu Red 2012,77.82,112,4.1
18,Napa Valley,St. Eden 2006,341.54,141,4.7
18,Napa Valley,Single Vineyard Steinhauer Ranch Cabernet Sauvignon 2015,112.41,40,4.8
18,Napa Valley,Cabernet Sauvignon 2016,35.45,996,4.1
18,Napa Valley,Transcendent Cabernet Sauvignon 2013,237.9,124,4.5
18,Napa Valley,Red Blend 2013,240.0,122,4.3
18,Napa Valley,Dominus (Christian Moueix) 2004,224.8,526,4.5
18,Napa Valley,The Mutt Red Blend 2015,28.75,292,3.9
18,Napa Valley,Bucephalus Red Blend 2015,306.73,54,4.6
18,Napa Valley,Cabernet Sauvignon 2019,29.09,68,3.9
18,Napa Valley,Dominus (Christian Moueix) 2005,395.0,872,4.4
18,Napa Valley,Cabernet Sauvignon 2014,153.6,774,4.5
18,Napa Valley,Hendry Vineyard Cabernet Sauvignon 2015,74.32,120,4.4
18,Napa Valley,Cabernet Sauvignon 1998,345.85,118,4.6
18,Napa Valley,The Beast Cabernet Sauvignon 2017,328.57,61,4.9
18,Napa Valley,Profile 1996,142.0,32,4.3
18,Napa Valley,Beckstoffer To Kalon Vineyard Cabernet Sauvignon 2005,363.0,61,4.4
18,Napa Valley,Cabernet Sauvignon CCS Beckstoffer To Kalon Vineyard 2018,371.79,27,4.6
18,Napa Valley,Cabernet Sauvignon 2007,345.86,33,4.7
18,Napa Valley,Hillside Select Cabernet Sauvignon 2004,525.0,304,4.6
18,Napa Valley,Cabernet Sauvignon 2017,82.56,90,4.2
18,Napa Valley,Ai Cabernet Sauvignon 2016,255.07,347,4.4
18,Napa Valley,Georges De Latour Private Reserve Cabernet Sauvignon 2015,174.95,683,4.5
18,Napa Valley,FAY Cabernet Sauvignon 2016,128.4,637,4.5
18,Napa Valley,Rutherford 2014,185.0,1336,4.6
18,Napa Valley,Pinot Noir 2018,11.95,270,3.4
18,Napa Valley,Harlan Estate Red 2015,1499.0,149,4.8
18,Napa Valley,One Point Five Cabernet Sauvignon 2014,125.0,1613,4.4
18,Napa Valley,Rutherford 2011,146.99,790,4.6
18,Napa Valley,Merlot 2017,44.55,127,3.8
18,Napa Valley,Cabernet Sauvignon 2019,76.95,27,4.4
18,Napa Valley,Cabernet Sauvignon 2010,319.91,277,4.7
18,Napa Valley,Opus One 2001,420.0,871,4.6
18,Napa Valley,Zinfandel 2018,28.53,279,3.9
18,Napa Valley,Cabernet Sauvignon 2010,48.8,1281,4.0
18,Napa Valley,Cabernet Sauvignon 2018,82.56,138,4.3
18,Napa Valley,TD9 2015,75.5,1210,4.3
18,Napa Valley,Special Selection Cabernet Sauvignon 2014,410.0,5328,4.7
18,Napa Valley,Dominus (Christian Moueix) 2016,300.0,751,4.6
18,Napa Valley,Relentless 2015,99.0,542,4.4
18,Napa Valley,Special Selection Cabernet Sauvignon 2016,410.55,1916,4.7
18,Napa Valley,Red 2015,285.0,165,4.6
18,Napa Valley,Beckstoffer To Kalon Vineyard Cabernet Sauvignon 2014,410.71,124,4.7
18,Napa Valley,Napa Valley Cabernet Sauvignon 2016,32.95,3301,4.2
18,Napa Valley,Three Palms Vineyard Merlot 2017,132.0,279,4.5
18,Napa Valley,One Point Five Cabernet Sauvignon 2018,72.61,180,4.5
18,Napa Valley,Bosché Vineyard Cabernet Sauvignon 2016,123.97,104,4.4
18,Napa Valley,Hillside Select Cabernet Sauvignon 2014,394.0,435,4.6
18,Napa Valley,Relentless 2016,115.0,315,4.4
18,Napa Valley,Gravelly Meadow Cabernet Sauvignon 2014,294.5,75,4.5
18,Napa Valley,Hillside Select Cabernet Sauvignon 2015,358.0,274,4.6
20,Piemonte,Private Reserve Cabernet Sauvignon 2013,199.49,940,4.4
20,Piemonte,Opus One 2015,289.0,3880,4.7
20,Piemonte,Asuka Cabernet Franc 2018,151.31,62,4.4
20,Piemonte,Cabernet Sauvignon 2013,77.81,347,4.3
20,Piemonte,ARTEMIS Cabernet Sauvignon 2017,65.97,6506,4.5
20,Piemonte,Rutherford 2015,150.88,1426,4.6
20,Piemonte,Cabernet Sauvignon RBS Beckstoffer To Kalon Vineyard 2018,371.79,52,4.6
20,Piemonte,Dominus (Christian Moueix) 2017,260.0,159,4.6
20,Piemonte,Passo del Bricco 2018,5.9,332,4.0
20,Piemonte,Barbera Piemonte 2018,6.99,196,3.5
20,Piemonte,Surpass Appassimento 2017,7.36,75,3.6
20,Piemonte,Barbera 2020,7.47,57,3.5
20,Piemonte,Barbera d'Alba 2019,7.48,66,3.6
20,Piemonte,Rosso Appassimento Piemonte 2016,7.49,26,3.3
20,Piemonte,San Nicolao Barbera d'Asti 2019,7.99,65,3.7
20,Piemonte,Boschi Dei Signori Nebbiolo d'Alba 2018,8.95,123,3.5
20,Piemonte,Barbera d'Alba 2018,8.95,83,3.6
20,Piemonte,Ape Reale Barbera d'Alba 2017,8.97,106,3.6
20,Piemonte,Montej Rosso 2019,9.0,77,3.6
20,Piemonte,Rossofuoco Barbera d'Asti 2020,9.5,64,3.9
20,Piemonte,Barbera d'Alba 2018,9.75,256,3.4
20,Piemonte,L'Altra Barbera d'Asti 2019,9.9,27,3.7
20,Piemonte,Paolina Barbera d'Alba 2019,9.95,163,3.7
20,Piemonte,Suri Barbera d'Asti 2018,10.5,75,3.9
20,Piemonte,Morosa Barbera d'Alba 2016,10.5,59,3.7
20,Piemonte,La Reala Nebbiolo d’Alba 2018,10.82,42,3.5
20,Piemonte,Dogliani 2020,10.9,74,3.8
20,Piemonte,Barbera d'Asti Le Orme 2019,10.9,43,3.6
20,Piemonte,Mommiano Barbera d’Alba 2019,11.49,101,3.7
20,Piemonte,Soliti Merlot Rosso 2018,11.7,45,3.6
20,Piemonte,Dolcetto d'Alba Superiore 2017,11.75,54,3.6
20,Piemonte,Libera Barbera d'Asti 2018,11.9,46,3.8
20,Piemonte,Barbera d'Asti Lavignone 2020,11.9,352,3.9
20,Piemonte,Bricco del Bosco 2020,11.9,32,3.9
20,Piemonte,Frere Barbera d'Alba 2019,11.95,35,3.5
20,Piemonte,Gelsomora Barbera d'Asti 2018,11.95,73,3.9
20,Piemonte,Le Masche Barbera d'Alba Superiore 2018,11.95,39,3.7
20,Piemonte,Vegia Rampana 2019,12.06,54,3.5
20,Piemonte,Ventisei 26 Langhe Nebbiolo 2018,12.1,85,3.6
20,Piemonte,Dolcetto d'Alba 2020,12.1,33,3.5
20,Piemonte,Barbera d'Alba Superiore 2017,12.25,124,3.8
20,Piemonte,Barbera d'Asti Le Orme 2018,12.39,473,3.7
20,Piemonte,Valdolmo Nebbiolo d'Alba 2019,12.4,39,4.1
20,Piemonte,La Villa Barbera d'Asti 2019,12.46,305,3.8
20,Piemonte,La Rossa Barbera d'Asti Superiore 2017,12.49,43,3.9
20,Piemonte,Barbera Langhe Casaret 2018,12.49,202,3.7
20,Piemonte,Raimonda Barbera d'Alba 2019,12.5,722,3.5
20,Piemonte,Dolcetto d'Alba 2018,12.5,63,3.5
20,Piemonte,Lequilibrio Barbera d'Asti 2018,12.5,58,3.8
20,Piemonte,Dolcetto d'Alba Classici 2020,12.66,55,3.6
20,Piemonte,Bramé Barbera d'Alba 2019,12.72,27,3.6
20,Piemonte,Bricco Meli Barbera d'Asti Superiore 2018,12.9,42,4.0
20,Piemonte,Dolcetto d'Alba Colombé 2020,12.9,41,3.8
20,Piemonte,Barbera d'Asti Battaglione 2019,12.9,243,3.7
20,Piemonte,Bric del Baio Langhe Nebbiolo 2019,12.95,77,3.6
20,Piemonte,Barbera 2018,12.95,43,3.7
20,Piemonte,Dolcetto d'Alba 2017,12.95,29,3.7
20,Piemonte,Tasmorcan Barbera d'Asti 2019,12.99,403,3.9
20,Piemonte,Vigna Tecc Dogliani Superiore 2018,13.5,119,4.0
20,Piemonte,Barbera d'Alba 2019,13.5,30,3.7
20,Piemonte,Croere Barbera d'Alba Superiore 2017,13.61,72,4.1
20,Piemonte,Barbera d'Alba 2019,13.73,40,3.6
20,Piemonte,Barbera d'Alba 2018,13.75,45,3.7
20,Piemonte,Barbera d'Alba 2019,13.75,29,3.6
20,Piemonte,Dolcetto d'Alba 2019,13.9,135,3.7
20,Piemonte,Barbera d'Alba 2020,13.9,41,3.8
20,Piemonte,Nebbiolo 2019,13.95,237,3.3
20,Piemonte,Gambarin Langhe Nebbiolo 2019,13.95,28,3.8
20,Piemonte,Langhe Nebbiolo 2019,13.95,127,3.8
